SID,Age,Sex,Language,Experimenter,Double_coded_by,Exclude_analysis,Exclude_analysis_reason,Exclude_task,Excluded_task,Exclude_task_reason,Task,Trial_number,Task_item,Response_single,Response_double,Response,Correct,Mem_check_1_single,Mem_check_1_double,Mem_check_1,Mem_check_2_single,Mem_check_2_double,Mem_check_2,Exclude_trial_single,Exclude_trial_double,Exclude_trial_reason_single,Exclude_trial_reason_double,Exclude_trial,Exclude_trial_reason,Unit_task_repeat_alts,Notes_single,Notes_double
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-28-VV,5.9137577,M,Hindi,PB,SJB,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,GiveN,1,6,6,6,6,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,GiveN,2,9,9,9,9,1,,,,,,,,,,,0,,NA,"first gave 8, then changed to 9",gave 9 on second try
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,GiveN,3,7,7,7,7,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,GiveN,4,5,5,5,5,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,Training,1,2,2,2,1,0,1,0,,,,,,,,0,,,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,1,5,NA,NA,NA,NA,0,,0,,,,,1,,TECHNICAL DIFFICULTIES,1,iPad malfunction,,technical difficulties,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,2,7,9,9,9,0,,,,,,,,,,,0,,,,Explained to child to say 1 number
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,3,16,7,17,17,1,,,,,,,,,,,0,,,,Explained to child to say 1 number
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,4,24,5,25,25,1,,,,,,,,,,,0,,,,Explained to child to say 1 number
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,5,52,53,3,53,1,,,,,,,,,,,0,,,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,6,71,72,72,72,1,0,1,0,,1,0,,,,,0,,,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,7,105,106,106,106,1,1,,,,,,,,,,0,,,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,8,107,109,109,109,0,1,,,,,,,,,,0,,,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,9,116,118,118,118,0,0,1,0,0,1,0,,,,,0,,,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,10,224,26,26,26,0,0,1,0,0,1,0,,,,,0,,,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,11,252,54,54,54,0,1,,,,,,,,,,0,,,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,SF,12,271,73,73,73,0,0,1,0,0,1,0,,,,,0,,,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,1,5,3,3,3,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,2,7,4,4,4,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,3,16,5,5,5,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,4,24,18,18,18,0,1,1,1,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,5,52,24,24,24,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,6,71,18,18,18,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,7,105,31,31,31,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,8,107,8,8,8,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,9,116,24,24,24,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,10,224,16,16,16,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,11,252,18,18,18,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,NN,12,271,22,22,22,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,5,Balloon,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,6,Leaf,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,Sample Item B,SockFlower,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,7,PresentTire,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,8,KiteHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,10,TireHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,12,PresentDucck,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,13,BellRainbowChair,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,14,BlockHatDrum,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,15,MugHourglassBlock,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,16,HatChairRainbow,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,17,HourglassMugBell,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,18,DrumRainbowHourglass,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,19,BellBlockHat,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,20,ChairDrumMug,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,21,RainbowMugHat,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-30-NV,6.05065024,F,Hindi,SOS,SJB,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,GiveN,1,6,2,2,2,0,,,,,,,,,,,0,,NA,,second try gave 5
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,GiveN,2,9,4,4,4,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,GiveN,3,7,4,4,4,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,GiveN,4,5,5,5,5,1,,,,,,,,,,,0,,NA,Had second try (5),
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,Training,1,3,3,3,0,,,,,,,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,1,5,6,6,6,1,,,,,,,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,2,7,9,9,9,0,,,,,,,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,3,16,17,17,17,1,,,,,,,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,4,24,26,26,26,0,,,,,,,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,5,52,53,53,53,1,,,,,,,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,6,71,72,72,72,1,,0,0,,0,0,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,7,105,106,106 (in guj),106 (guj),0,0,,,0,,,,,,,0,,,GUjarati,child responded 106 in guj
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,8,107,IDK,IDK,IDK,0,,,,,,,,,,,0,,,,said IDK
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,9,116,118,118,118,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,10,224,226,226,226,0,,,,,,,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,11,252,254,254,254,0,0,0,0,0,0,0,,,,,0,,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,SF,12,271,NA,NA,NA,NA,,,,,,,,,,,1,no data,,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,1,5,6,6,6,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,2,7,8,8,8,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,3,16,9,99,9,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,4,24,21,21,21,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,5,52,53,53,53,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,6,71,27,27,27,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,7,105,100,100,100,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,8,107,10,10,10,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,9,116,51,51,51,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,10,224,6,6,6,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,11,252,50,50,50,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,NN,12,271,25,25,25,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,5,Balloon,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,6,Leaf,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,Sample Item B,SockFlower,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,7,PresentTire,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,8,KiteHydrant,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,10,TireHydrant,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,12,PresentDucck,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,13,BellRainbowChair,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,14,BlockHatDrum,1,1,1,1,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,15,MugHourglassBlock,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,16,HatChairRainbow,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,17,HourglassMugBell,0,0,0,0,,,,,,,,,,,0,,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-32-PS,5.13894593,M,Hindi,SOS,SJB,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,GiveN,1,6,4,4,4,0,,,,,,,,,,,0,,NA,,
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,GiveN,2,9,4,4,4,0,,,,,,,,,,,0,,NA,,
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,GiveN,3,7,3,3,3,0,,,,,,,,,,,0,,NA,,
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,GiveN,4,5,4,4,4,0,,,,,,,,,,,0,,NA,,
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,Training,1,3,3,3,0,0,0,0,0,0,0,,,,,0,,0,,
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,1,5,7,7,7,0,0,0,0,1,,,,,,,0,,0,,
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,2,7,9,9,9,0,1,,,,,,,,,,0,,0,,
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,3,16,NA,NA,NA,NA,,0,0,,0,0,,1,,no data,1,Silent,0,child unresponsive,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,4,24,NA,NA,NA,NA,,,,,,,,1,,no data,1,Silent,0,,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,5,52,NA,NA,NA,NA,,,,,,,,1,,no data,1,Silent,0,,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,6,71,NA,NA,NA,NA,,,,,,,,1,,no data,1,Silent,0,,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,7,105,NA,NA,NA,NA,,,,,,,,1,,no data,1,Silent,0,,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,8,107,NA,NA,NA,NA,,,,,,,,1,,no data,1,Silent,0,,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,9,116,NA,NA,NA,NA,,,,,,,,1,,no data,1,Silent,0,,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,10,224,NA,NA,NA,NA,,,,,,,,1,,no data,1,Silent,0,,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,11,252,NA,NA,NA,NA,,,,,,,,1,,no data,1,Silent,0,,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,0,,,SF,12,271,NA,NA,NA,NA,,,,,,,,1,,no data,1,Silent,0,,child was unresponsive
SK-M-34-AP,4.88158795,M,Hindi,SS,RMS,1,More than 20% of data missing,1,NN,"Child failed training, gave same answer for every trial, did not respond for 9/12 SF trials",NN,Training,1,3,3,3,0,,,,,,,,,,,0,,NA,,
